source_file,benchmark,sweep_suite,record_kind,tag,K,prompt_len,design,cond,noise_var,prior_var,depth,heads,d_head,capacity_rank,attention,head_scheme,precond,temperature,eta_multiplier,scale_linear_by_m,seed,batch_size,eval_batches,beta_mse_post,beta_mse_true,pred_mse_y,mean_mse_exact,exact_pred_mse_y,nll_iter,nll_exact,coverage_iter,width_iter,coverage_exact,width_exact,contraction_radius_mean,contraction_radius_max,precond_rank,eta_mean,proj_rank,proj_max,proj_min_nonzero,capacity_ge_K,first_grad_mse,last_grad_mse,attn_rank_first,attn_rank_last,attn_effrank_first,attn_effrank_last,layer_first_beta_mse_post,layer_last_beta_mse_post,layer_decay_ratio,log10_beta_mse_post,log10_beta_mse_true,family_priority,run_id,kappa_mean,eig_min_mean,eig_max_mean,var_mse_exact,layer_first_resid_norm,layer_last_resid_norm,task,method,eb_dim,eb_prior,eb_mixture_sep,mean_mse_emp,mean_mse_true,var_mse_emp,nll,exact_nll,attn_entropy,max_weight,projection_correction,softmax_vector_scale,attn_entropy_first,attn_entropy_last,experiment,norm,d_h,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,n_ctx,normalized,pred_mse,mean_mse,var_mse,exact_mse,kappa,resid_last,benchmark_family,step,loss,train_context,eval_context,d_model,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width,capacity_regime
data/transformers/runs_unified_softmax_scalar_control/results.csv,unified_softmax_richardson,softmax_scalar_depth,row,depth_1,16.0,128.0,isotropic,10.0,0.02,1.0,1.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.963205099105835,0.9657224640250206,0.9643344879150392,0.9454200714826584,0.0224226377904415,19.871446132659912,-0.4804525449872017,0.2381591796875,0.5926328673958778,0.953369140625,0.5926328673958778,0.5721996277570724,0.6859384849667549,0.0,0.0022985562391113,16.0,1.0,1.0,1.0,174730.990234375,174730.990234375,16.0,16.0,15.739180207252502,15.739180207252502,0.963205099105835,0.963205099105835,1.0,-0.0162812269711499,-0.015147666193732,4,,,,,,,,weak_inverse,softmax_scalar,,,,,,,,,,,none,context,4.728436887264252,4.728436887264252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_softmax_scalar_control/results.csv,unified_softmax_richardson,softmax_scalar_depth,row,depth_2,16.0,128.0,isotropic,10.0,0.02,1.0,2.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.945563279092312,0.948250874876976,0.9600823298096656,0.9374902248382568,0.0222885340917855,19.748950242996216,-0.4828289747238159,0.243896484375,0.5928446277976036,0.9547119140625,0.5928446277976036,0.5722380205988884,0.6881520301103592,0.0,0.002297689410625,16.0,1.0,1.0,1.0,176817.943359375,170651.849609375,16.0,16.0,15.73716127872467,15.73716127872467,0.9726756513118744,0.945563279092312,0.9721265253934116,-0.0243094019421338,-0.0230767479354088,4,,,,,,,,weak_inverse,softmax_scalar,,,,,,,,,,,none,context,4.728391766548157,4.728391766548157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_softmax_scalar_control/results.csv,unified_softmax_richardson,softmax_scalar_depth,row,depth_4,16.0,128.0,isotropic,10.0,0.02,1.0,4.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.888287290930748,0.89155163615942,0.9275960251688956,0.9045351669192314,0.0226173987612128,19.027716636657715,-0.4758972413837909,0.2413330078125,0.5926507040858269,0.9521484375,0.5926507040858269,0.571881540119648,0.6873023957014084,0.0,0.0022965157986618,16.0,1.0,1.0,1.0,177146.63671875,159429.68359375,16.0,16.0,15.728391885757446,15.728391885757446,0.9659340903162956,0.888287290930748,0.9196152657668868,-0.0514465514654285,-0.0498534986471401,4,,,,,,,,weak_inverse,softmax_scalar,,,,,,,,,,,none,context,4.728413939476013,4.728413939476013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_softmax_scalar_control/results.csv,unified_softmax_richardson,softmax_scalar_depth,row,depth_8,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.7985952943563461,0.8016778901219368,0.8403001129627228,0.8169253841042519,0.0227540901396423,17.14949059486389,-0.4732068218290806,0.2679443359375,0.592708557844162,0.9542236328125,0.5927085652947426,0.5712770521640778,0.6974717453122139,0.0,0.0022973583254497,16.0,1.0,1.0,1.0,175807.97265625,138464.52734375,16.0,16.0,15.724835753440855,15.724835753440855,0.9643807783722878,0.7985952943563461,0.82809457374594,-0.0976732531713501,-0.0960000938635686,4,,,,,,,,weak_inverse,softmax_scalar,,,,,,,,,,,none,context,4.728456556797028,4.728456556797028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_softmax_scalar_control/results.csv,unified_softmax_richardson,softmax_scalar_depth,row,depth_16,16.0,128.0,isotropic,10.0,0.02,1.0,16.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.6628244668245316,0.6654855161905289,0.6896858587861061,0.6702636256814003,0.0228230359498411,13.912219285964966,-0.471610601991415,0.28759765625,0.5927271395921707,0.9495849609375,0.5927271395921707,0.5718460604548454,0.6937674582004547,0.0,0.0022982434893492,16.0,1.0,1.0,1.0,176723.90625,108884.4375,16.0,16.0,15.721835374832152,15.721835374832152,0.968083657324314,0.6628244668245316,0.6846593320000808,-0.1786014688544416,-0.1768613921907801,4,,,,,,,,weak_inverse,softmax_scalar,,,,,,,,,,,none,context,4.728433728218079,4.728433728218079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_softmax_scalar_control/results.csv,unified_softmax_richardson,softmax_scalar_depth,row,depth_32,16.0,128.0,isotropic,10.0,0.02,1.0,32.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.4864606335759163,0.4894253797829151,0.5265575498342514,0.5007806606590748,0.0230093980208039,10.374955892562866,-0.467284731566906,0.336181640625,0.5926118344068527,0.9476318359375,0.5926118418574333,0.5724862888455391,0.6908371597528458,0.0,0.0022994910250417,16.0,1.0,1.0,1.0,175659.619140625,72212.3798828125,16.0,16.0,15.708189845085144,15.708189845085144,0.9692958295345306,0.4864606335759163,0.5018515293090637,-0.3129522988951115,-0.3103135135010272,4,,,,,,,,weak_inverse,softmax_scalar,,,,,,,,,,,none,context,4.728484570980072,4.728484570980072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_softmax_scalar_control/results.csv,unified_softmax_richardson,softmax_scalar_depth,row,depth_64,16.0,128.0,isotropic,10.0,0.02,1.0,64.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.3261851146817207,0.3292529881000519,0.3561537750065326,0.330887746065855,0.0230376978870481,6.706618666648865,-0.4669257029891014,0.4180908203125,0.5926656052470207,0.9508056640625,0.5926656126976013,0.572218731045723,0.6815916076302528,0.0,0.0022969676065258,16.0,1.0,1.0,1.0,175455.798828125,42997.16650390625,16.0,16.0,15.713337898254396,15.713337898254396,0.9635999947786332,0.3261851146817207,0.3384984194306706,-0.4865358616865851,-0.4824702749554717,4,,,,,,,,weak_inverse,softmax_scalar,,,,,,,,,,,none,context,4.728392481803894,4.728392481803894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_softmax_vector/results.csv,unified_softmax_richardson,softmax_vector_temp,row,temp_0.1,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,4.0,4.0,16.0,,coordinate,scalar_opt,0.1,,,0.0,,,109910223.71875,109910224.15625,67189322.5,67189341.75,0.0224226377904415,1510983359.5,-0.4804525449872017,0.06005859375,0.5926365479826927,0.953369140625,0.5926328673958778,0.5721996277570724,0.6859384849667549,0.0,0.0022985562391113,16.0,1.0,1.0,1.0,68966.755859375,17835051704320.0,4.0,4.0,3.984698064625263,3.984698064625263,0.5457606464624405,109910223.71875,200324717.44693527,8.041038091860475,8.041038093589194,4,,,,,,,,weak_inverse,softmax_vector,,,,,,,,,,,none,context,2.630573555827141,2.630573555827141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_softmax_vector/results.csv,unified_softmax_richardson,softmax_vector_temp,row,temp_0.2,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,4.0,4.0,16.0,,coordinate,scalar_opt,0.2,,,0.0,,,21.82708003371954,21.82842657715082,17.40211869031191,17.372307367622852,0.0222885340917855,382.0786919593811,-0.4828289747238159,0.7901611328125,0.592844620347023,0.9547119140625,0.5928446277976036,0.5722380205988884,0.6881520301103592,0.0,0.002297689410625,16.0,1.0,1.0,1.0,8846.258056640625,2843202.939453125,4.0,4.0,3.983393259346485,3.983393259346485,0.1898534540086984,21.82708003371954,114.45538091026248,1.3389956408826478,1.3390224322969475,4,,,,,,,,weak_inverse,softmax_vector,,,,,,,,,,,none,context,4.106920808553696,4.106920808553696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_softmax_vector/results.csv,unified_softmax_richardson,softmax_vector_temp,row,temp_0.5,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,4.0,4.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.0001315234112553,0.0030024924781173,0.0227972497232258,0.0001269202530238,0.0226173987612128,-0.4720127657055855,-0.4758972413837909,0.9505615234375,0.5926507189869881,0.9521484375,0.5926507040858269,0.571881540119648,0.6873023957014084,0.0,0.0022965157986618,16.0,1.0,1.0,1.0,561.249626159668,6.987896859645844,4.0,4.0,3.983046717941761,3.983046717941761,0.1262890417128801,0.0001315234112553,0.0010412714081366,-3.880996935584487,-2.522518071923798,4,,,,,,,,weak_inverse,softmax_vector,,,,,,,,,,,none,context,4.728413835167885,4.728413835167885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_softmax_vector/results.csv,unified_softmax_richardson,softmax_vector_temp,row,temp_1.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,4.0,4.0,16.0,,coordinate,scalar_opt,1.0,,,0.0,,,4.4787171646021307e-05,0.0029238771239761,0.0227718891110271,4.596326425598818e-05,0.0227540901396423,-0.4728310070931911,-0.4732068218290806,0.95361328125,0.592708557844162,0.9542236328125,0.5927085652947426,0.5712770521640778,0.6974717453122139,0.0,0.0022973583254497,16.0,1.0,1.0,1.0,113.78300666809082,1.540161818265915,4.0,4.0,3.981916226446629,3.981916226446629,0.1193635435774922,4.4787171646021307e-05,0.0003753197820241,-4.348846362813414,-2.5340408825693177,4,,,,,,,,weak_inverse,softmax_vector,,,,,,,,,,,none,context,4.821054846048355,4.821054846048355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_softmax_vector/results.csv,unified_softmax_richardson,softmax_vector_temp,row,temp_2.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,4.0,4.0,16.0,,coordinate,scalar_opt,2.0,,,0.0,,,3.1861484558248776e-05,0.0028929669351782,0.0228419264312833,3.1944768807079527e-05,0.0228230359498411,-0.4712367355823517,-0.471610601991415,0.9508056640625,0.5927271321415901,0.9495849609375,0.5927271395921707,0.5718460604548454,0.6937674582004547,0.0,0.0022982434893492,16.0,1.0,1.0,1.0,26.64989137649536,0.3770406767725944,4.0,4.0,3.980870060622692,3.980870060622692,0.1184348799288272,3.1861484558248776e-05,0.0002690580456936,-4.496733992488596,-2.538656530040813,4,,,,,,,,weak_inverse,softmax_vector,,,,,,,,,,,none,context,4.844279229640961,4.844279229640961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_softmax_vector/results.csv,unified_softmax_richardson,softmax_vector_temp,row,temp_5.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,4.0,4.0,16.0,,coordinate,scalar_opt,5.0,,,0.0,,,2.965109956676315e-05,0.0029016634798608,0.0230617001652717,2.971144590446784e-05,0.0230093980208039,-0.4661271311342716,-0.467284731566906,0.947509765625,0.5926118344068527,0.9476318359375,0.5926118418574333,0.5724862888455391,0.6908371597528458,0.0,0.0022994910250417,16.0,1.0,1.0,1.0,4.198870778083801,0.0601093317382037,4.0,4.0,3.9777853339910494,3.9777853339910494,0.118376649916172,2.965109956676315e-05,0.0002504771878831,-4.527959196838563,-2.537352956238029,4,,,,,,,,weak_inverse,softmax_vector,,,,,,,,,,,none,context,4.850790575146675,4.850790575146675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H1_dh1,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,1.0,1.0,1.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.8811198323965073,0.8825473412871361,0.9167464599013329,0.9016455560922624,0.0210313270799815,20.166021823883057,-0.5120493248105049,0.26416015625,0.5725714191794395,0.9517822265625,0.5725714191794395,0.388724111020565,0.5403938516974449,0.0,0.0012122231855755,1.0,1.0,1.0,0.0,598450.453125,584683.9609375,1.0,1.0,1.0,1.0,0.8823494017124176,0.8811198323965073,0.9986067348611184,-0.0549650234727424,-0.0542619890468572,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H1_dh2,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,1.0,2.0,2.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.7616127878427505,0.7631813064217567,0.7791557013988495,0.7591692432761192,0.0213634567335248,16.982839822769165,-0.5047149285674095,0.2918701171875,0.5724493116140366,0.9495849609375,0.5724493190646172,0.3904857710003853,0.5561952292919159,0.0,0.0012121469335397,2.0,1.0,1.0,0.0,517169.66015625,493871.140625,2.0,2.0,1.9956087172031405,1.9956087172031405,0.7661302089691162,0.7616127878427505,0.9941033003596088,-0.1182657725504239,-0.117372275905253,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H1_dh4,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,1.0,4.0,4.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.5176595970988274,0.5191863104701042,0.5379001572728157,0.5153801552951336,0.0208010312635451,11.399307608604431,-0.5176814161241055,0.3624267578125,0.5725429654121399,0.9505615234375,0.5725429654121399,0.3907269164919853,0.5493825823068619,0.0,0.0012113497796235,4.0,1.0,1.0,0.0,346161.50390625,315542.9609375,4.0,4.0,3.981951117515564,3.981951117515564,0.5348911806941032,0.5176595970988274,0.9677639395209496,-0.2859557300186641,-0.2846767672201552,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H1_dh8,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,1.0,8.0,8.0,,coordinate,scalar_opt,0.5,,,0.0,,,3.5511163076762386e-07,0.0013553475291701,0.0217098011635243,3.399058883246653e-07,0.0217127462383359,-0.4962710365653038,-0.4962031058967113,0.9439697265625,0.572720356285572,0.9437255859375,0.5727203488349915,0.3905158936977386,0.5468151792883873,0.0,0.0012108712980989,8.0,1.0,1.0,1.0,9.596325178939937e-09,2.7094231747071266e-08,8.0,8.0,7.932537794113159,7.932537794113159,0.0657900338992476,3.5511163076762386e-07,5.385819134388454e-06,-6.449635103267297,-2.867949331616889,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H1_dh16,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,3.726007982152169e-07,0.0013390720705501,0.0211798103991895,4.0316465899081777e-07,0.0211804620921611,-0.5084492899477482,-0.5084310844540596,0.9481201171875,0.5724357143044472,0.9483642578125,0.5724357143044472,0.389979675412178,0.5507275983691216,0.0,0.0012118947634007,8.0,1.0,1.0,1.0,9.835908199029577e-09,2.7264206670096772e-08,8.0,8.0,7.931392014026642,7.931392014026642,0.0663462402299046,3.726007982152169e-07,5.613583165601288e-06,-6.428756219058422,-2.873196048081393,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H1_dh32,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,1.0,32.0,32.0,,coordinate,scalar_opt,0.5,,,0.0,,,3.506466299540989e-07,0.0013331683876458,0.0212648615706712,4.2046571735454563e-07,0.0212629903107881,-0.5061419270932674,-0.5061857961118221,0.9481201171875,0.572666771709919,0.948486328125,0.5726667568087578,0.3913736492395401,0.5503388345241547,0.0,0.0012121536274207,8.0,1.0,1.0,1.0,9.84548720328604e-09,2.7200528274207162e-08,8.0,8.0,7.939636945724487,7.939636945724487,0.0661226473748683,3.506466299540989e-07,5.300720037291052e-06,-6.455130330726048,-2.8751149929666058,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H2_dh1,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,2.0,1.0,2.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.7615506425499916,0.7625284940004349,0.7900395616889,0.7667636349797249,0.0221659657545387,17.237748742103577,-0.4855866022408008,0.2823486328125,0.5726758390665054,0.9453125,0.5726758316159248,0.3902643211185932,0.5478791370987892,0.0,0.0012123995256843,2.0,1.0,1.0,0.0,515713.33203125,493172.54296875,1.0,1.0,1.0,1.0,0.7656738758087158,0.7615506425499916,0.994609795099402,-0.1183012111083592,-0.1177439230553481,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H2_dh2,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,2.0,2.0,4.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.5083758533000946,0.5098733715713024,0.5200028866529465,0.4999827034771442,0.0213176670949906,10.991306185722353,-0.5053486973047256,0.3565673828125,0.5725270062685013,0.9500732421875,0.5725270137190819,0.3908107317984104,0.5512542501091957,0.0,0.0012116073048673,4.0,1.0,1.0,0.0,336499.04296875,307676.5234375,2.0,2.0,1.995377540588379,1.995377540588379,0.5254889130592346,0.5083758533000946,0.9674326157193588,-0.2938150856309527,-0.2925376687181966,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H2_dh4,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,2.0,4.0,8.0,,coordinate,scalar_opt,0.5,,,0.0,,,3.636507912574416e-07,0.0013400045281741,0.0212697507813572,4.215776243654546e-07,0.0212699028197675,-0.5066693499684334,-0.5066657364368439,0.9508056640625,0.5725096017122269,0.9508056640625,0.5725096091628075,0.3907468356192112,0.5534785687923431,0.0,0.0012125785870011,8.0,1.0,1.0,1.0,9.681817347839685e-09,2.7610159492041934e-08,4.0,4.0,3.9829406291246414,3.9829406291246414,0.0668523134663701,3.636507912574416e-07,5.444745730552574e-06,-6.439315463122474,-2.872893734054793,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H2_dh8,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,2.0,8.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,3.6484659915458906e-07,0.0013484773080563,0.0215217410586774,3.458716690829533e-07,0.0215194346383214,-0.5008277632296085,-0.5008789598941803,0.9464111328125,0.5723467394709587,0.9462890625,0.5723467394709587,0.3902331851422786,0.5493185967206955,0.0,0.001211949813296,8.0,1.0,1.0,1.0,9.739773099148865e-09,2.708138668872096e-08,4.0,4.0,4.467176198959351,4.467176198959351,0.0662312814965844,3.6484659915458906e-07,5.514548211162889e-06,-6.437889697582561,-2.8701563573822755,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H2_dh16,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,2.0,16.0,32.0,,coordinate,scalar_opt,0.5,,,0.0,,,3.260239864744108e-07,0.0013496422179741,0.0213587335310876,3.311464134014841e-07,0.0213566361926496,-0.5044754967093468,-0.5045235715806484,0.949462890625,0.5726530030369759,0.9495849609375,0.5726530104875565,0.3904980085790157,0.5543320700526237,0.0,0.0012125903740525,8.0,1.0,1.0,1.0,9.741051965050929e-09,2.6497473104569732e-08,4.0,4.0,4.465441405773163,4.465441405773163,0.0655202232301235,3.260239864744108e-07,4.966482427599513e-06,-6.486750446526365,-2.8697813450999834,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H2_dh32,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,2.0,32.0,64.0,,coordinate,scalar_opt,0.5,,,0.0,,,3.257048746263536e-07,0.0013484707014868,0.0211364969145506,3.4612060773042685e-07,0.0211349746678024,-0.5094428546726704,-0.5094763189554214,0.9483642578125,0.5726061314344406,0.94873046875,0.57260612398386,0.3900202959775924,0.5404420271515846,0.0,0.0012125383509555,8.0,1.0,1.0,1.0,9.721035310050752e-09,2.7228502341714044e-08,4.0,4.0,4.470116525888443,4.470116525888443,0.0662995725870132,3.257048746263536e-07,4.9091527101393455e-06,-6.487175741565663,-2.870158485118275,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H4_dh1,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,4.0,1.0,4.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.5132424533367157,0.5144918411970139,0.5377140790224075,0.5122055187821388,0.0216254792176187,11.405202388763428,-0.4979616738855839,0.3521728515625,0.5725283324718475,0.9478759765625,0.5725283473730087,0.3911595232784748,0.5551992058753967,0.0,0.0012117569422116,4.0,1.0,1.0,0.0,341857.2109375,311691.3671875,1.0,1.0,1.0,1.0,0.5300083346664906,0.5132424533367157,0.9683425004775978,-0.2896774277310029,-0.2886215078815495,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H4_dh2,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,4.0,2.0,8.0,,coordinate,scalar_opt,0.5,,,0.0,,,3.50493117196038e-07,0.0013388350489549,0.021391462534666,3.519779596672379e-07,0.0213911198079586,-0.5038490667939186,-0.5038590840995312,0.9498291015625,0.5726460963487625,0.949951171875,0.5726461037993431,0.3914808668196201,0.5497080460190773,0.0,0.0012129090900998,8.0,1.0,1.0,1.0,9.915599008536446e-09,2.6935985220077896e-08,2.0,2.0,1.996979463845492,1.996979463845492,0.0654226606711745,3.50493117196038e-07,5.352352420822404e-06,-6.45532050606574,-2.873272926902488,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_capacity/results.csv,unified_softmax_richardson,linear_capacity,row,K8_H4_dh4,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,4.0,4.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,3.447881660179064e-07,0.0013424139906419,0.021073869196698,3.524638714225148e-07,0.0210730098187923,-0.5112060829997063,-0.5112257935106754,0.95068359375,0.5724593102931976,0.95068359375,0.5724593177437782,0.3908881433308124,0.5545701906085014,0.0,0.0012123170308768,8.0,1.0,1.0,1.0,9.737722184155473e-09,2.7396191537576442e-08,2.0,2.0,2.49236574023962,2.49236574023962,0.0670329956337809,3.447881660179064e-07,5.14882758934062e-06,-6.462447648651618,-2.87211353027362,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
